id,subject,dashboard_type,concept,category,count,core_concept,features,scope,rep_question,rep_year,rep_num,global_idx,years,questions
11,DB,frequent,빅데이터 분산 플랫폼 (Hadoop/MapReduce),빅데이터 및 AI데이터,4,저가형 범용 서버를 이용해 대용량 빅데이터를 분산 저장하고 병렬 처리하는 에코시스템,HDFS(하둡 분산 파일시스템)의 마스터-슬레이브 복제 아키텍처와 맵(Map) 단계 및 리듀스(Reduce) 단계 간 셔플링 연산의 파이프라인 특징을 다룹니다.,빅데이터 및 AI데이터 -> 분산 플랫폼,"74. 다음은 MapReduce 방식으로 어떤 기능을 구현하는 
방법을 설명한 것이다. 이 설명에 해당하는 기능은?
- Map 함수는 각 문서를 파싱하여 (단어, 문서번
호) 쌍의 시퀀스를 출력한다. 
- Reduce 함수는 주어진 단어에 대한 모든 쌍을 
받아들여 문서번호에 의해 정렬하고 (단어, 리스
트(문서번호)) 쌍을 출력한다.
  ① 분산 grep (distributed grep) 
  ② 웹-링크 그래프 (Web-Link graph) 
  ③ 단어 빈도수 (word count) 
  ④ 역 인덱스 (inverted index)",2026,74,,"[2023, 2024, 2025, 2026]","[{""year"": 2026, ""num"": 74}, {""year"": 2025, ""num"": 67}, {""year"": 2024, ""num"": 72}, {""year"": 2023, ""num"": 69}]"
12,DB,frequent,[기타],기타,87,기출문제 중 기존 세부 개념으로 정의되지 않은 기타 문항들입니다.,기타 분류된 문제 리스트를 검토하여 누락된 개념이나 특이 문제 유형을 점검합니다.,기타,"75. 다음과 같은 ER 스키마를 관계 모델의 릴레이션
으로 사상할 때 가장 적절한 것은?
E1E2
PK1
A1
K
A2
  ① 
E1
E2
PK1
A1
K
A2
  ② 
E1
E2
PK1
A1
PK1
K
A2
  ③ 
E1
R
E2
PK1
A1
PK1
K
K
A2
  ④ 
- 17 -
시스템 구조",2026,75,,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026]","[{""year"": 2026, ""num"": 75}, {""year"": 2026, ""num"": 72}, {""year"": 2026, ""num"": 71}, {""year"": 2025, ""num"": 71}, {""year"": 2025, ""num"": 69}, {""year"": 2025, ""num"": 68}, {""year"": 2025, ""num"": 63}, {""year"": 2025, ""num"": 56}, {""year"": 2025, ""num"": 55}, {""year"": 2025, ""num"": 51}, {""year"": 2024, ""num"": 75}, {""year"": 2024, ""num"": 73}, {""year"": 2024, ""num"": 71}, {""year"": 2024, ""num"": 69}, {""year"": 2024, ""num"": 66}, {""year"": 2024, ""num"": 64}, {""year"": 2024, ""num"": 62}, {""year"": 2023, ""num"": 75}, {""year"": 2023, ""num"": 54}, {""year"": 2023, ""num"": 53}, {""year"": 2023, ""num"": 52}, {""year"": 2023, ""num"": 51}, {""year"": 2022, ""num"": 74}, {""year"": 2022, ""num"": 73}, {""year"": 2022, ""num"": 71}, {""year"": 2022, ""num"": 70}, {""year"": 2022, ""num"": 68}, {""year"": 2022, ""num"": 67}, {""year"": 2022, ""num"": 65}, {""year"": 2022, ""num"": 62}, {""year"": 2022, ""num"": 56}, {""year"": 2022, ""num"": 54}, {""year"": 2022, ""num"": 52}, {""year"": 2022, ""num"": 51}, {""year"": 2021, ""num"": 75}, {""year"": 2021, ""num"": 73}, {""year"": 2021, ""num"": 72}, {""year"": 2021, ""num"": 69}, {""year"": 2021, ""num"": 68}, {""year"": 2021, ""num"": 58}, {""year"": 2021, ""num"": 57}, {""year"": 2021, ""num"": 53}, {""year"": 2021, ""num"": 52}, {""year"": 2021, ""num"": 51}, {""year"": 2020, ""num"": 74}, {""year"": 2020, ""num"": 70}, {""year"": 2020, ""num"": 69}, {""year"": 2020, ""num"": 68}, {""year"": 2020, ""num"": 66}, {""year"": 2020, ""num"": 54}, {""year"": 2019, ""num"": 73}, {""year"": 2019, ""num"": 72}, {""year"": 2019, ""num"": 70}, {""year"": 2019, ""num"": 65}, {""year"": 2019, ""num"": 64}, {""year"": 2019, ""num"": 61}, {""year"": 2019, ""num"": 60}, {""year"": 2019, ""num"": 56}, {""year"": 2019, ""num"": 54}, {""year"": 2018, ""num"": 74}, {""year"": 2018, ""num"": 61}, {""year"": 2018, ""num"": 60}, {""year"": 2018, ""num"": 58}, {""year"": 2018, ""num"": 55}, {""year"": 2018, ""num"": 54}, {""year"": 2017, ""num"": 75}, {""year"": 2017, ""num"": 74}, {""year"": 2017, ""num"": 71}, {""year"": 2017, ""num"": 67}, {""year"": 2017, ""num"": 65}, {""year"": 2017, ""num"": 53}, {""year"": 2017, ""num"": 51}, {""year"": 2016, ""num"": 73}, {""year"": 2016, ""num"": 72}, {""year"": 2016, ""num"": 70}, {""year"": 2016, ""num"": 65}, {""year"": 2016, ""num"": 64}, {""year"": 2016, ""num"": 53}, {""year"": 2016, ""num"": 51}, {""year"": 2015, ""num"": 67}, {""year"": 2015, ""num"": 63}, {""year"": 2015, ""num"": 62}, {""year"": 2015, ""num"": 61}, {""year"": 2015, ""num"": 60}, {""year"": 2015, ""num"": 57}, {""year"": 2015, ""num"": 56}, {""year"": 2022, ""num"": 69}]"
13,DB,official,1-a. 데이터베이스 시스템 개념 및 이론,1. DB개념 및 설계,3,데이터베이스 3단계 스키마 구조와 물리/논리적 독립성,외부/개념/내부 스키마 정의 및 독립성과 메타데이터 시스템 카탈로그의 성격을 묻는 기본 이론이 출제됩니다.,DB개념 및 설계 -> DB 기본 개념,"67. 다음 중 시스템 카탈로그에 관한 설명으로 옳지 
않은 것은?
  ① SQL 질의가 실행될 때 DBMS의 질의처리기는 
반드시 시스템 카탈로그를 참조해야 한다.
  ② SYSTEM_LOG는 SQL 표준으로 정의된 가상 스
키마로, 테이블·컬럼·제약조건 등 메타데이터를 
표준화된 방법으로 조회할 수 있게 한다.
  ③ CREATE, ALTER, DROP 등 DDL이 실행될 때마다 
DBMS는 자동적으로 시스템 카탈로그 테이블들
의 행을 삽입, 삭제, 수정 등을 수행한다.
  ④ 데이터베이스에 포함되는 모든 데이터 객체에 
대한 정의와 명세에 관한 정보인 메타데이터를 
유지 및 관리한다.",2026,67,0,"[2016, 2018, 2026]","[{""year"": 2026, ""num"": 67}, {""year"": 2018, ""num"": 74}, {""year"": 2016, ""num"": 64}]"
14,DB,official,"1-b. 데이터 모델의 개념, 관계형/객체지향 DB",1. DB개념 및 설계,52,개념적 ER 모델 및 관계형 모델의 기본키/외래키/키 종류 및 무결성 규약,"개체 무결성, 참조 무결성, 후보키/슈퍼키/대체키 개념 식별 및 ERD 기호 해석이 빈출됩니다.",DB개념 및 설계 -> 개념적/논리적 설계,"52. 참조하는 테이블을 EMP라고 하고, 참조되는 테이
블을 DEPT라고 할 때 참조 무결성 제약조건을 
보장하기 위해 사용하는 ‘ON DELETE RESTRICT’에 
대한 설명으로 가장 적절한 것은?
  ① DEPT 테이블에서 어떤 투플이 삭제되어 참조 
무결성 제약조건을 위배하는 경우가 발생하면, 
삭제된 기본키 값을 참조하는 EMP 테이블의 
외래키에 널 값을 채운다.
  ② DEPT 테이블에서 어떤 투플이 삭제되어 참조 
무결성 제약조건을 위배하는 경우가 발생하면, 
EMP 테이블에서 이 값을 참조하는 모든 투플도 
연쇄적으로 삭제된다.
  ③ DEPT 테이블에서 어떤 투플이 삭제되면 EMP 
테이블에서 이 값을 참조하는 모든 투플의 애트
리뷰트가, 디폴트 값이 명시된 경우 디폴트 값을 
갖는다.
  ④ DEPT 테이블에서 어떤 투플을 삭제하려는데, 
이 투플의 기본키 값을 참조하고 있는 투플이 
EMP 테이블에 존재하면 삭제 연산을 거절한다.
- 12 -",2026,52,1,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026]","[{""year"": 2026, ""num"": 52}, {""year"": 2025, ""num"": 60}, {""year"": 2025, ""num"": 57}, {""year"": 2025, ""num"": 56}, {""year"": 2025, ""num"": 51}, {""year"": 2024, ""num"": 69}, {""year"": 2024, ""num"": 63}, {""year"": 2024, ""num"": 61}, {""year"": 2024, ""num"": 59}, {""year"": 2024, ""num"": 56}, {""year"": 2023, ""num"": 63}, {""year"": 2023, ""num"": 61}, {""year"": 2023, ""num"": 60}, {""year"": 2023, ""num"": 57}, {""year"": 2023, ""num"": 55}, {""year"": 2023, ""num"": 53}, {""year"": 2022, ""num"": 60}, {""year"": 2022, ""num"": 56}, {""year"": 2022, ""num"": 55}, {""year"": 2022, ""num"": 54}, {""year"": 2022, ""num"": 53}, {""year"": 2022, ""num"": 52}, {""year"": 2021, ""num"": 72}, {""year"": 2021, ""num"": 65}, {""year"": 2021, ""num"": 60}, {""year"": 2021, ""num"": 59}, {""year"": 2021, ""num"": 57}, {""year"": 2020, ""num"": 73}, {""year"": 2020, ""num"": 61}, {""year"": 2020, ""num"": 60}, {""year"": 2020, ""num"": 55}, {""year"": 2019, ""num"": 65}, {""year"": 2019, ""num"": 60}, {""year"": 2019, ""num"": 57}, {""year"": 2018, ""num"": 70}, {""year"": 2018, ""num"": 57}, {""year"": 2018, ""num"": 54}, {""year"": 2018, ""num"": 53}, {""year"": 2017, ""num"": 54}, {""year"": 2016, ""num"": 75}, {""year"": 2016, ""num"": 74}, {""year"": 2016, ""num"": 68}, {""year"": 2016, ""num"": 67}, {""year"": 2016, ""num"": 66}, {""year"": 2015, ""num"": 75}, {""year"": 2015, ""num"": 71}, {""year"": 2015, ""num"": 69}, {""year"": 2015, ""num"": 65}, {""year"": 2015, ""num"": 57}, {""year"": 2015, ""num"": 54}, {""year"": 2015, ""num"": 52}, {""year"": 2015, ""num"": 51}]"
15,DB,official,"1-c. 데이터베이스 설계, 정규화",1. DB개념 및 설계,24,"중복 제거 및 이상 현상 해소를 위한 단계별 정규화 기법 (1NF~5NF, BCNF)",1NF부터 5NF 및 BCNF에 도달하는 조건식 판단 및 무손실 분해 성질 증명이 매년 2문항 이상 단골 출제됩니다.,DB개념 및 설계 -> 정규화 이론,"63. 다음은 반(역)정규화 적용 유형에 대한 설명이다.  
옳은 것을 모두 고른 것은?
가. 특정 컬럼의 크기가 너무 커서 디스크 I/O가 과다
하게 발생하는 경우, 해당 컬럼을 별도의 테이블
로 분리하는 것을 수평 분할이라 한다.
나. 테이블 병합은 조인 비용을 줄이기 위해 여러 테이
블을 하나의 테이블로 통합하는 반정규화 방법이다.
다. 부분 테이블 분할은 데이터 접근 빈도에 따라 테이블을 
여러 개로 나누어 성능을 개선하는 정규화 기법이다.
라. 접근 경로의 단축을 위해 부모 테이블의 컬럼을 
자식 테이블에 중복시킬 수 있다.
  ① 가, 나
② 나, 라
  ③ 가, 나, 다
④ 나, 다, 라",2026,63,2,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026]","[{""year"": 2026, ""num"": 63}, {""year"": 2026, ""num"": 56}, {""year"": 2025, ""num"": 54}, {""year"": 2024, ""num"": 58}, {""year"": 2024, ""num"": 57}, {""year"": 2023, ""num"": 61}, {""year"": 2023, ""num"": 58}, {""year"": 2022, ""num"": 55}, {""year"": 2022, ""num"": 54}, {""year"": 2021, ""num"": 74}, {""year"": 2021, ""num"": 53}, {""year"": 2020, ""num"": 65}, {""year"": 2020, ""num"": 58}, {""year"": 2019, ""num"": 66}, {""year"": 2019, ""num"": 52}, {""year"": 2018, ""num"": 60}, {""year"": 2018, ""num"": 56}, {""year"": 2018, ""num"": 51}, {""year"": 2017, ""num"": 53}, {""year"": 2016, ""num"": 67}, {""year"": 2016, ""num"": 66}, {""year"": 2015, ""num"": 75}, {""year"": 2015, ""num"": 71}, {""year"": 2015, ""num"": 51}]"
16,DB,official,"1-d. 데이터 아키텍처, 데이터베이스 구축 방법론v.4.0(NIA, 2014)",1. DB개념 및 설계,2,데이터 아키텍처(DA) 및 국가 정보화 데이터베이스 구축 절차 가이드,데이터 표준화 요소와 공공부문 DB 구축 방법론의 산출물 및 단계별 감리 점검 포인트가 기출됩니다.,DB개념 및 설계 -> DA 및 구축방법론,"51. 데이터베이스 구축 방법론 v4.0의 DB구축 공정에서 
다음의 태스크들이 진행되는 세그먼트에 해당하는 
것은?
- 메타데이터 입력항목 협의
- 한자 및 다국어 지원협의
- 표준안수립 및 작업지침 작성
  ① 현황조사 
  ② 구축대상선정 
  ③ 계획수립 
  ④ 실행계획",2022,51,3,"[2018, 2022]","[{""year"": 2022, ""num"": 51}, {""year"": 2018, ""num"": 52}]"
17,DB,official,"1-e. 데이터베이스 품질관리, 공공기관 데이터베이스 표준화 지침",1. DB개념 및 설계,2,공공기관 메타데이터 등록 규칙 및 데이터 품질 지표 준칙,"메타데이터, 데이터 도메인 관리 요건 및 행안부 DB 표준화 지침의 세부 점검 업무를 다룹니다.",DB개념 및 설계 -> 품질관리 지침,"67. 다음 중 시스템 카탈로그에 관한 설명으로 옳지 
않은 것은?
  ① SQL 질의가 실행될 때 DBMS의 질의처리기는 
반드시 시스템 카탈로그를 참조해야 한다.
  ② SYSTEM_LOG는 SQL 표준으로 정의된 가상 스
키마로, 테이블·컬럼·제약조건 등 메타데이터를 
표준화된 방법으로 조회할 수 있게 한다.
  ③ CREATE, ALTER, DROP 등 DDL이 실행될 때마다 
DBMS는 자동적으로 시스템 카탈로그 테이블들
의 행을 삽입, 삭제, 수정 등을 수행한다.
  ④ 데이터베이스에 포함되는 모든 데이터 객체에 
대한 정의와 명세에 관한 정보인 메타데이터를 
유지 및 관리한다.",2026,67,4,"[2022, 2026]","[{""year"": 2026, ""num"": 67}, {""year"": 2022, ""num"": 51}]"
18,DB,official,2-a. 관계대수,2. DB언어,23,"릴레이션을 조작하는 절차적인 연산자 세트 (Select, Project, Join, Division 등)","순수 관계 대수의 시그마, 파이, 디비전 연산의 질의 표현식과 결과 릴레이션 차수 계산이 기출됩니다.",DB언어 -> 관계 대수,"64. 두 개의 릴레이션 R(A, B, C, D)과 S(D, E, F)에 
대한 다음 관계 대수식 보기 중에서 동등하지 않은 
관계 대수식은?
  ① σA=3 AND F=9 (R ⋈R.D=S.D S) 
  ② σA=3 OR F=9 (R ⋈R.D=S.D S) 
  ③ (σA=3 R) ⋈R.D=S.D (σF=9 S)
  ④ σA=3 (σF=9 (R ⋈R.D=S.D S))",2026,64,5,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026]","[{""year"": 2026, ""num"": 64}, {""year"": 2025, ""num"": 61}, {""year"": 2025, ""num"": 60}, {""year"": 2025, ""num"": 58}, {""year"": 2024, ""num"": 67}, {""year"": 2024, ""num"": 52}, {""year"": 2023, ""num"": 59}, {""year"": 2022, ""num"": 59}, {""year"": 2021, ""num"": 61}, {""year"": 2021, ""num"": 59}, {""year"": 2020, ""num"": 61}, {""year"": 2020, ""num"": 56}, {""year"": 2020, ""num"": 51}, {""year"": 2019, ""num"": 58}, {""year"": 2018, ""num"": 66}, {""year"": 2018, ""num"": 59}, {""year"": 2018, ""num"": 53}, {""year"": 2018, ""num"": 52}, {""year"": 2017, ""num"": 68}, {""year"": 2017, ""num"": 55}, {""year"": 2016, ""num"": 59}, {""year"": 2016, ""num"": 56}, {""year"": 2015, ""num"": 70}]"
19,DB,official,"2-b. SQL, 내장SQL, 절차형 SQL, ODBC/JDBC 등",2. DB언어,126,"DDL/DML/DCL 활용과 트리거, 사용자정의함수, 서브쿼리 및 DB 연동 인터페이스","Outer Join의 null 처리, Having절 조건 및 Having vs Where 차이점, 뷰의 갱신 조건 규정을 해석하는 쿼리 분석이 출제됩니다.",DB언어 -> SQL 질의어,"70. 다음은 데이터베이스 보안을 위한 접근제어
(access control) 모델 및 정책에 대한 설명이다. 
<보기> 중 옳은 것을 모두 고른 것은?
<보기>
가. 강제적 접근제어(MAC) 기반의 레이블 보안
(label-based security)은 객체의 보안 등급과 
사용자의 허가 등급을 비교하여 통제하며, 관
리자나 소유자가 임의로 접근 권한을 변경할 
수 없는 중앙 집중적 정책을 따른다.
나. 역할기반 접근제어(RBAC)는 권한을 개별 사용
자에게 직접 할당하지 않고 객체 소유자가 자
신의 판단에 따라 다른 사용자에게 자유롭게 
권한을 위임(grant)하는 것을 원칙으로 한다.
다. 행 수준 보안(row level security, RLS)은 
WHERE 절 등 특정 조건에 따라 사용자별로 
조회 가능한 레코드를 제한하는 미세 단위 접
근제어(FGAC) 기법으로, 더 미세한 크기의 데
이터 보안을 제공한다.
라. 임의적 접근제어(DAC)는 데이터 객체의 소유자가 
접근 통제권한을 가지며, SQL의 GRANT와 
REVOKE 문을 통해 구현된다. 이는 사용자 신
분(identity)에 기반하여 유연한 권한 관리가 가
능하다는 장점이 있다.
  ① (가), (나)
② (다), (라)
  ③ (가), (다), (라)
④ (나), (다), (라)",2026,70,6,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026]","[{""year"": 2026, ""num"": 70}, {""year"": 2026, ""num"": 67}, {""year"": 2026, ""num"": 66}, {""year"": 2026, ""num"": 63}, {""year"": 2026, ""num"": 62}, {""year"": 2026, ""num"": 61}, {""year"": 2026, ""num"": 60}, {""year"": 2026, ""num"": 59}, {""year"": 2026, ""num"": 58}, {""year"": 2026, ""num"": 57}, {""year"": 2026, ""num"": 55}, {""year"": 2026, ""num"": 53}, {""year"": 2026, ""num"": 52}, {""year"": 2026, ""num"": 51}, {""year"": 2025, ""num"": 72}, {""year"": 2025, ""num"": 70}, {""year"": 2025, ""num"": 65}, {""year"": 2025, ""num"": 62}, {""year"": 2025, ""num"": 59}, {""year"": 2025, ""num"": 58}, {""year"": 2025, ""num"": 57}, {""year"": 2025, ""num"": 53}, {""year"": 2025, ""num"": 52}, {""year"": 2024, ""num"": 70}, {""year"": 2024, ""num"": 69}, {""year"": 2024, ""num"": 68}, {""year"": 2024, ""num"": 65}, {""year"": 2024, ""num"": 63}, {""year"": 2024, ""num"": 61}, {""year"": 2024, ""num"": 60}, {""year"": 2024, ""num"": 55}, {""year"": 2024, ""num"": 53}, {""year"": 2023, ""num"": 70}, {""year"": 2023, ""num"": 66}, {""year"": 2023, ""num"": 65}, {""year"": 2023, ""num"": 63}, {""year"": 2023, ""num"": 62}, {""year"": 2023, ""num"": 60}, {""year"": 2023, ""num"": 59}, {""year"": 2023, ""num"": 57}, {""year"": 2022, ""num"": 68}, {""year"": 2022, ""num"": 66}, {""year"": 2022, ""num"": 64}, {""year"": 2022, ""num"": 61}, {""year"": 2022, ""num"": 60}, {""year"": 2022, ""num"": 58}, {""year"": 2022, ""num"": 57}, {""year"": 2022, ""num"": 53}, {""year"": 2021, ""num"": 67}, {""year"": 2021, ""num"": 65}, {""year"": 2021, ""num"": 64}, {""year"": 2021, ""num"": 63}, {""year"": 2021, ""num"": 60}, {""year"": 2021, ""num"": 59}, {""year"": 2021, ""num"": 56}, {""year"": 2021, ""num"": 55}, {""year"": 2021, ""num"": 54}, {""year"": 2020, ""num"": 75}, {""year"": 2020, ""num"": 71}, {""year"": 2020, ""num"": 63}, {""year"": 2020, ""num"": 62}, {""year"": 2020, ""num"": 61}, {""year"": 2020, ""num"": 60}, {""year"": 2020, ""num"": 59}, {""year"": 2020, ""num"": 57}, {""year"": 2020, ""num"": 56}, {""year"": 2020, ""num"": 55}, {""year"": 2020, ""num"": 52}, {""year"": 2020, ""num"": 51}, {""year"": 2019, ""num"": 75}, {""year"": 2019, ""num"": 74}, {""year"": 2019, ""num"": 68}, {""year"": 2019, ""num"": 57}, {""year"": 2019, ""num"": 55}, {""year"": 2019, ""num"": 53}, {""year"": 2019, ""num"": 51}, {""year"": 2018, ""num"": 73}, {""year"": 2018, ""num"": 70}, {""year"": 2018, ""num"": 69}, {""year"": 2018, ""num"": 68}, {""year"": 2018, ""num"": 67}, {""year"": 2018, ""num"": 66}, {""year"": 2018, ""num"": 65}, {""year"": 2018, ""num"": 64}, {""year"": 2018, ""num"": 63}, {""year"": 2018, ""num"": 62}, {""year"": 2018, ""num"": 59}, {""year"": 2018, ""num"": 58}, {""year"": 2018, ""num"": 56}, {""year"": 2017, ""num"": 73}, {""year"": 2017, ""num"": 72}, {""year"": 2017, ""num"": 69}, {""year"": 2017, ""num"": 68}, {""year"": 2017, ""num"": 67}, {""year"": 2017, ""num"": 66}, {""year"": 2017, ""num"": 64}, {""year"": 2017, ""num"": 63}, {""year"": 2017, ""num"": 62}, {""year"": 2017, ""num"": 61}, {""year"": 2017, ""num"": 60}, {""year"": 2017, ""num"": 59}, {""year"": 2017, ""num"": 58}, {""year"": 2017, ""num"": 57}, {""year"": 2017, ""num"": 56}, {""year"": 2017, ""num"": 55}, {""year"": 2017, ""num"": 54}, {""year"": 2017, ""num"": 51}, {""year"": 2016, ""num"": 71}, {""year"": 2016, ""num"": 69}, {""year"": 2016, ""num"": 68}, {""year"": 2016, ""num"": 63}, {""year"": 2016, ""num"": 62}, {""year"": 2016, ""num"": 61}, {""year"": 2016, ""num"": 60}, {""year"": 2016, ""num"": 59}, {""year"": 2016, ""num"": 58}, {""year"": 2016, ""num"": 57}, {""year"": 2015, ""num"": 74}, {""year"": 2015, ""num"": 73}, {""year"": 2015, ""num"": 69}, {""year"": 2015, ""num"": 68}, {""year"": 2015, ""num"": 66}, {""year"": 2015, ""num"": 65}, {""year"": 2015, ""num"": 59}, {""year"": 2015, ""num"": 58}, {""year"": 2015, ""num"": 53}]"
20,DB,official,"3-a. DB성능(인덱스, 튜닝), 트랜잭션, 동시성 제어",3. DBMS 기술,67,"인덱스(B-Tree) 구조, 조인 방식, 트랜잭션 ACID 특성 및 2PL/MVCC 동시성 제어","B+Tree 특징, 중첩루프/해시/소트머지 조인 비교, 격리수행 수준(Isolation Level) 및 동시성 2PL 규약이 핵심입니다.",DBMS 기술 -> 성능 및 트랜잭션 통제,"74. 다음은 MapReduce 방식으로 어떤 기능을 구현하는 
방법을 설명한 것이다. 이 설명에 해당하는 기능은?
- Map 함수는 각 문서를 파싱하여 (단어, 문서번
호) 쌍의 시퀀스를 출력한다. 
- Reduce 함수는 주어진 단어에 대한 모든 쌍을 
받아들여 문서번호에 의해 정렬하고 (단어, 리스
트(문서번호)) 쌍을 출력한다.
  ① 분산 grep (distributed grep) 
  ② 웹-링크 그래프 (Web-Link graph) 
  ③ 단어 빈도수 (word count) 
  ④ 역 인덱스 (inverted index)",2026,74,7,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026]","[{""year"": 2026, ""num"": 74}, {""year"": 2026, ""num"": 73}, {""year"": 2026, ""num"": 69}, {""year"": 2026, ""num"": 68}, {""year"": 2026, ""num"": 66}, {""year"": 2026, ""num"": 65}, {""year"": 2026, ""num"": 62}, {""year"": 2025, ""num"": 73}, {""year"": 2025, ""num"": 70}, {""year"": 2025, ""num"": 66}, {""year"": 2024, ""num"": 74}, {""year"": 2024, ""num"": 59}, {""year"": 2024, ""num"": 54}, {""year"": 2024, ""num"": 53}, {""year"": 2023, ""num"": 74}, {""year"": 2023, ""num"": 73}, {""year"": 2023, ""num"": 72}, {""year"": 2023, ""num"": 71}, {""year"": 2023, ""num"": 68}, {""year"": 2023, ""num"": 67}, {""year"": 2023, ""num"": 66}, {""year"": 2023, ""num"": 64}, {""year"": 2022, ""num"": 75}, {""year"": 2022, ""num"": 66}, {""year"": 2022, ""num"": 63}, {""year"": 2021, ""num"": 71}, {""year"": 2021, ""num"": 70}, {""year"": 2021, ""num"": 64}, {""year"": 2021, ""num"": 62}, {""year"": 2021, ""num"": 56}, {""year"": 2020, ""num"": 72}, {""year"": 2020, ""num"": 64}, {""year"": 2020, ""num"": 59}, {""year"": 2020, ""num"": 53}, {""year"": 2019, ""num"": 75}, {""year"": 2019, ""num"": 74}, {""year"": 2019, ""num"": 71}, {""year"": 2019, ""num"": 69}, {""year"": 2019, ""num"": 62}, {""year"": 2019, ""num"": 59}, {""year"": 2019, ""num"": 55}, {""year"": 2018, ""num"": 75}, {""year"": 2018, ""num"": 73}, {""year"": 2018, ""num"": 71}, {""year"": 2018, ""num"": 68}, {""year"": 2018, ""num"": 67}, {""year"": 2018, ""num"": 65}, {""year"": 2018, ""num"": 51}, {""year"": 2017, ""num"": 72}, {""year"": 2017, ""num"": 70}, {""year"": 2017, ""num"": 68}, {""year"": 2017, ""num"": 64}, {""year"": 2017, ""num"": 63}, {""year"": 2017, ""num"": 62}, {""year"": 2017, ""num"": 61}, {""year"": 2016, ""num"": 71}, {""year"": 2016, ""num"": 69}, {""year"": 2016, ""num"": 55}, {""year"": 2016, ""num"": 54}, {""year"": 2016, ""num"": 52}, {""year"": 2015, ""num"": 73}, {""year"": 2015, ""num"": 72}, {""year"": 2015, ""num"": 66}, {""year"": 2015, ""num"": 59}, {""year"": 2015, ""num"": 55}, {""year"": 2015, ""num"": 54}, {""year"": 2015, ""num"": 53}]"
21,DB,official,"3-b. 데이터 백업 및 복구, 데이터 마이그레이션",3. DBMS 기술,9,REDO/UNDO 복구 로직 및 데이터 이관 기법,로그 기반 지연/즉시 갱신 회복 메커니즘과 검사점(Checkpoint) 기반 복구 범위 판단 문제가 출제됩니다.,DBMS 기술 -> 백업 및 회복,"74. WAL(Write-Ahead Logging) 기법은 두 가지 로그 
엔트리를 사용한다. 먼저 항목의 AFIM(After 
Image)을 기록하는데 이는 트랜잭션의 (가)에 대
비하기 위함이며, 항목의 BFIM(Before Image)을 
기록하는데 이는 트랜잭션의 (나)에 대비하기 위
함이다. 이때, (가)와 (나)에 들어갈 용어로 가장 
올바른 것은?
  ① (가) VOLATILE
(나) PERSISTENT
  ② (가) PERSISTENT
(나) VOLATILE
  ③ (가) REDO
(나) UNDO
  ④ (가) UNDO
(나) REDO",2024,74,8,"[2015, 2017, 2019, 2020, 2021, 2022, 2023, 2024]","[{""year"": 2024, ""num"": 74}, {""year"": 2023, ""num"": 69}, {""year"": 2022, ""num"": 66}, {""year"": 2022, ""num"": 63}, {""year"": 2021, ""num"": 71}, {""year"": 2020, ""num"": 53}, {""year"": 2019, ""num"": 74}, {""year"": 2017, ""num"": 63}, {""year"": 2015, ""num"": 72}]"
